image_path,mask_path,defect_type,is_defect
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_308897.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_308897.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_192233.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_192233.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_293254.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_293254.png,Free,0
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp4_num_129083.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp4_num_129083.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_262687.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_262687.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_262294.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_262294.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_855.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_855.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_313877.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_313877.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_52702.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_52702.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_286294.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_286294.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_321466.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_321466.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_37071.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_37071.png,Free,0
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp1_num_172241.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp1_num_172241.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_331267.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_331267.png,Free,0
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp2_num_356745.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp2_num_356745.png,Break,1
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp1_num_98080.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp1_num_98080.png,Break,1
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp1_num_249594.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp1_num_249594.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_53025.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_53025.png,Free,0
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp5_num_339932.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp5_num_339932.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp3_num_270169.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp3_num_270169.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_270593.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_270593.png,Free,0
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp2_num_3696.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp2_num_3696.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp1_num_342140.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp1_num_342140.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp3_num_3223.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp3_num_3223.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_316396.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_316396.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_126353.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_126353.png,Free,0
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp6_num_348888.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp6_num_348888.png,Break,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_70585.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_70585.png,Free,0
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp3_num_3710.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp3_num_3710.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_344641.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_344641.png,Free,0
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp6_num_85665.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp6_num_85665.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp6_num_284593.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp6_num_284593.png,Break,1
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp2_num_45028.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp2_num_45028.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp3_num_33395.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp3_num_33395.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp4_num_276401.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp4_num_276401.png,Break,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_332013.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_332013.png,Free,0
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp1_num_4944.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp1_num_4944.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_270607.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_270607.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_183171.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_183171.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_178602.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_178602.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_37278.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_37278.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_297276.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_297276.png,Free,0
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp6_num_109350.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp6_num_109350.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp6_num_155478.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp6_num_155478.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_174699.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_174699.png,Free,0
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp5_num_85642.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp5_num_85642.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp3_num_155360.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp3_num_155360.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_9196.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_9196.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_240048.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_240048.png,Free,0
data/raw/magnetic_tile_dataset/MT_Fray/Imgs/exp4_num_136676.jpg,data/raw/magnetic_tile_dataset/MT_Fray/Imgs/exp4_num_136676.png,Fray,1
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp6_num_262705.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp6_num_262705.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp2_num_194202.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp2_num_194202.png,Break,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_75343.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_75343.png,Free,0
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp6_num_242123.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp6_num_242123.png,Break,1
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp4_num_116999.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp4_num_116999.png,Break,1
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp1_num_33365.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp1_num_33365.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_6528.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_6528.png,Free,0
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp1_num_51674.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp1_num_51674.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_309443.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_309443.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_19822.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_19822.png,Free,0
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp4_num_139856.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp4_num_139856.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_129632.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_129632.png,Free,0
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp1_num_308015.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp1_num_308015.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_180836.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_180836.png,Free,0
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp1_num_6984.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp1_num_6984.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp1_num_265077.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp1_num_265077.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_118897.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_118897.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_309719.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_309719.png,Free,0
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp4_num_271416.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp4_num_271416.png,Break,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_289625.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_289625.png,Free,0
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp6_num_339965.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp6_num_339965.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp2_num_313494.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp2_num_313494.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_192126.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_192126.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_344591.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_344591.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_10969.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_10969.png,Free,0
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp5_num_109313.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp5_num_109313.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp2_num_9496.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp2_num_9496.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp2_num_116961.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp2_num_116961.png,Break,1
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp5_num_7054.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp5_num_7054.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Fray/Imgs/exp5_num_20449.jpg,data/raw/magnetic_tile_dataset/MT_Fray/Imgs/exp5_num_20449.png,Fray,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_116311.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_116311.png,Free,0
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp2_num_249619.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp2_num_249619.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_326938.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_326938.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_261003.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_261003.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_193164.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_193164.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_260505.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_260505.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_289590.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_289590.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_289653.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_289653.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_183290.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_183290.png,Free,0
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp4_num_28388.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp4_num_28388.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_256305.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_256305.png,Free,0
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp4_num_54308.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp4_num_54308.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp3_num_271400.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp3_num_271400.png,Break,1
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp2_num_262572.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp2_num_262572.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp6_num_356817.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp6_num_356817.png,Break,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_320833.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_320833.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_241380.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_241380.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_11001.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_11001.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_331970.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_331970.png,Free,0
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp5_num_270218.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp5_num_270218.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_293276.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_293276.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_10903.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_10903.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_178566.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_178566.png,Free,0
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp2_num_265639.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp2_num_265639.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp2_num_98102.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp2_num_98102.png,Break,1
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp3_num_28373.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp3_num_28373.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp2_num_291023.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp2_num_291023.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_257273.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_257273.png,Free,0
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp5_num_328057.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp5_num_328057.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp4_num_573.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp4_num_573.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_39412.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_39412.png,Free,0
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp3_num_4978.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp3_num_4978.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp4_num_85602.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp4_num_85602.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp1_num_3667.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp1_num_3667.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_138599.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_138599.png,Free,0
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp2_num_109256.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp2_num_109256.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp4_num_304328.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp4_num_304328.png,Break,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_284841.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_284841.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_270803.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_270803.png,Free,0
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp5_num_4801.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp5_num_4801.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Fray/Imgs/exp6_num_136770.jpg,data/raw/magnetic_tile_dataset/MT_Fray/Imgs/exp6_num_136770.png,Fray,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_304688.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_304688.png,Free,0
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp5_num_194256.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp5_num_194256.png,Break,1
data/raw/magnetic_tile_dataset/MT_Fray/Imgs/exp2_num_135572.jpg,data/raw/magnetic_tile_dataset/MT_Fray/Imgs/exp2_num_135572.png,Fray,1
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp5_num_297552.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp5_num_297552.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_110151.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_110151.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_342904.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_342904.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_6634.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_6634.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_317640.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_317640.png,Free,0
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp1_num_270128.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp1_num_270128.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_270753.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_270753.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_54107.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_54107.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_317612.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_317612.png,Free,0
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp4_num_124690.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp4_num_124690.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp5_num_308098.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp5_num_308098.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp6_num_7102.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp6_num_7102.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_331190.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_331190.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_31106.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_31106.png,Free,0
data/raw/magnetic_tile_dataset/MT_Fray/Imgs/exp6_num_20496.jpg,data/raw/magnetic_tile_dataset/MT_Fray/Imgs/exp6_num_20496.png,Fray,1
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp5_num_24876.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp5_num_24876.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp6_num_88201.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp6_num_88201.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_6571.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_6571.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_128095.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_128095.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_293317.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_293317.png,Free,0
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp1_num_129031.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp1_num_129031.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp1_num_317483.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp1_num_317483.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp6_num_36280.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp6_num_36280.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp5_num_28404.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp5_num_28404.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp3_num_311847.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp3_num_311847.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp5_num_276416.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp5_num_276416.png,Break,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_283203.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_283203.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_245804.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_245804.png,Free,0
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp2_num_116527.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp2_num_116527.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_11276.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_11276.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_154595.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_154595.png,Free,0
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp6_num_271512.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp6_num_271512.png,Break,1
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp1_num_9473.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp1_num_9473.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_264257.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_264257.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_280989.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_280989.png,Free,0
